,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
14,34.0,129.0,198.0,423.0,434.0,442.0,444.0,467.0,494.0,544.0,546.0,628.0,637.0,655.0,659.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,200.0,253.0,254.0,255.0,256.0,272.0,276.0,389.0,422.0,525.0,601.0,604.0,611.0,649.0,659.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,27.0,28.0,66.0,109.0,203.0,212.0,230.0,256.0,275.0,387.0,423.0,490.0,525.0,544.0,546.0,649.0,658.0,670.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,31.0,84.0,194.0,212.0,256.0,263.0,422.0,423.0,525.0,546.0,601.0,604.0,611.0,652.0,655.0,658.0,659.0,670.0,677.0,801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,230.0,436.0,546.0,607.0,655.0,670.0,676.0,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,160.0,206.0,276.0,445.0,492.0,494.0,546.0,628.0,637.0,655.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,59.0,179.0,200.0,522.0,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,28.0,84.0,180.0,212.0,233.0,247.0,253.0,426.0,427.0,429.0,436.0,437.0,438.0,442.0,478.0,490.0,498.0,504.0,507.0,517.0,525.0,557.0,588.0,589.0,597.0,601.0,605.0,611.0,633.0,640.0,655.0,659.0,666.0,670.0,677.0,688.0,692.0,699.0,705.0,710.0,711.0,,,,,,,,,,,
22,404.0,638.0,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,427.0,444.0,546.0,574.0,597.0,605.0,653.0,655.0,666.0,677.0,682.0,703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,544.0,545.0,546.0,655.0,659.0,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,507.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,46.0,596.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,46.0,490.0,596.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,438.0,441.0,444.0,504.0,517.0,546.0,605.0,640.0,655.0,659.0,666.0,677.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,158.0,477.0,485.0,490.0,492.0,729.0,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,429.0,433.0,442.0,477.0,485.0,490.0,492.0,517.0,677.0,729.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,546.0,655.0,659.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,495.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,37.0,46.0,147.0,441.0,445.0,463.0,546.0,589.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,478.0,485.0,507.0,611.0,633.0,670.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,425.0,436.0,442.0,444.0,490.0,498.0,504.0,507.0,546.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,437.0,438.0,442.0,444.0,485.0,504.0,517.0,659.0,699.0,705.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,196.0,438.0,605.0,621.0,659.0,666.0,711.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,444.0,498.0,504.0,517.0,605.0,655.0,659.0,666.0,705.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,438.0,449.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,438.0,444.0,605.0,640.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,478.0,492.0,498.0,655.0,659.0,666.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,230.0,436.0,546.0,607.0,655.0,670.0,676.0,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,442.0,492.0,498.0,507.0,546.0,655.0,666.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,436.0,437.0,438.0,442.0,477.0,490.0,492.0,504.0,507.0,633.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,517.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,522.0,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,415.0,475.0,548.0,573.0,649.0,651.0,654.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,507.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,212.0,226.0,286.0,441.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,230.0,427.0,438.0,444.0,521.0,583.0,587.0,604.0,605.0,640.0,655.0,659.0,666.0,677.0,705.0,708.0,740.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,546.0,640.0,677.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,197.0,208.0,529.0,611.0,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,604.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,58.0,442.0,503.0,507.0,517.0,546.0,640.0,655.0,659.0,666.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,436.0,437.0,438.0,442.0,490.0,544.0,545.0,546.0,637.0,638.0,655.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,495.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,437.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,478.0,485.0,507.0,611.0,633.0,670.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,441.0,775.0,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,444.0,605.0,655.0,659.0,666.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,58.0,434.0,436.0,437.0,438.0,442.0,494.0,498.0,507.0,637.0,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,436.0,437.0,438.0,442.0,444.0,485.0,508.0,605.0,611.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,478.0,490.0,498.0,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,442.0,498.0,504.0,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,427.0,442.0,444.0,498.0,504.0,517.0,574.0,659.0,705.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,292.0,425.0,430.0,442.0,517.0,597.0,640.0,655.0,659.0,666.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,32.0,436.0,441.0,449.0,467.0,507.0,546.0,638.0,655.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,442.0,492.0,498.0,504.0,507.0,574.0,640.0,659.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,36.0,266.0,437.0,438.0,441.0,442.0,449.0,467.0,490.0,492.0,544.0,546.0,605.0,659.0,666.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,441.0,442.0,450.0,467.0,495.0,507.0,508.0,546.0,638.0,655.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,372.0,427.0,441.0,442.0,444.0,449.0,459.0,460.0,467.0,477.0,517.0,546.0,574.0,641.0,705.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,85.0,414.0,425.0,490.0,503.0,504.0,507.0,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,492.0,517.0,519.0,520.0,640.0,677.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,73.0,109.0,442.0,498.0,504.0,507.0,517.0,546.0,548.0,659.0,677.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,212.0,226.0,286.0,441.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,436.0,442.0,546.0,638.0,640.0,655.0,666.0,677.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,425.0,498.0,525.0,544.0,546.0,640.0,666.0,677.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,73.0,548.0,655.0,677.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,27.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,517.0,626.0,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,436.0,437.0,438.0,442.0,490.0,544.0,545.0,546.0,637.0,638.0,655.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,37.0,46.0,568.0,589.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,175.0,189.0,256.0,426.0,429.0,433.0,520.0,522.0,523.0,588.0,589.0,592.0,601.0,659.0,670.0,675.0,677.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,37.0,441.0,444.0,475.0,517.0,564.0,589.0,597.0,604.0,654.0,666.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,37.0,46.0,179.0,254.0,292.0,415.0,427.0,429.0,441.0,475.0,557.0,568.0,571.0,604.0,705.0,708.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,478.0,490.0,498.0,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,442.0,492.0,498.0,504.0,507.0,574.0,640.0,659.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,426.0,427.0,633.0,659.0,711.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,426.0,427.0,605.0,659.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,426.0,427.0,437.0,517.0,597.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,425.0,426.0,444.0,504.0,547.0,554.0,574.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,426.0,427.0,429.0,517.0,593.0,597.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,121.0,212.0,426.0,427.0,456.0,517.0,546.0,597.0,604.0,611.0,655.0,659.0,699.0,703.0,705.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,426.0,427.0,437.0,517.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,66.0,426.0,442.0,444.0,640.0,659.0,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,184.0,426.0,427.0,507.0,517.0,524.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,36.0,83.0,99.0,147.0,208.0,433.0,439.0,478.0,508.0,520.0,621.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,393.0,524.0,641.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,425.0,441.0,467.0,492.0,546.0,574.0,633.0,659.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,264.0,589.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,179.0,426.0,427.0,429.0,430.0,517.0,520.0,525.0,526.0,555.0,557.0,568.0,574.0,588.0,597.0,677.0,691.0,705.0,708.0,710.0,711.0,758.0,769.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,175.0,189.0,256.0,426.0,429.0,433.0,520.0,522.0,523.0,588.0,589.0,592.0,601.0,659.0,670.0,675.0,677.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,255.0,272.0,292.0,425.0,426.0,427.0,428.0,429.0,430.0,517.0,520.0,597.0,640.0,659.0,677.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,323.0,490.0,498.0,504.0,507.0,517.0,519.0,520.0,641.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,503.0,517.0,520.0,544.0,547.0,593.0,641.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,101.0,425.0,442.0,507.0,518.0,519.0,520.0,521.0,525.0,640.0,659.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,166.0,179.0,180.0,426.0,429.0,498.0,519.0,520.0,525.0,526.0,557.0,564.0,588.0,589.0,597.0,611.0,641.0,677.0,705.0,711.0,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,477.0,490.0,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,467.0,477.0,490.0,519.0,538.0,579.0,583.0,584.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,160.0,452.0,467.0,477.0,504.0,581.0,655.0,659.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,477.0,490.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,171.0,233.0,427.0,437.0,517.0,557.0,563.0,588.0,589.0,597.0,659.0,666.0,677.0,691.0,705.0,708.0,710.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,99.0,179.0,233.0,522.0,589.0,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,121.0,131.0,427.0,429.0,477.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,37.0,50.0,337.0,427.0,441.0,463.0,490.0,557.0,563.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,138.0,427.0,429.0,444.0,447.0,571.0,574.0,577.0,601.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,233.0,485.0,498.0,504.0,547.0,641.0,659.0,677.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,475.0,659.0,729.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,719.0,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,103.0,201.0,522.0,523.0,568.0,677.0,705.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,110.0,433.0,477.0,544.0,545.0,547.0,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,485.0,490.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,430.0,441.0,442.0,544.0,545.0,546.0,547.0,655.0,659.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,80.0,485.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,109.0,546.0,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,73.0,110.0,115.0,126.0,133.0,533.0,545.0,546.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,210.0,422.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,210.0,604.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,210.0,467.0,511.0,640.0,652.0,676.0,677.0,729.0,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,184.0,196.0,210.0,438.0,552.0,604.0,605.0,633.0,640.0,655.0,671.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,210.0,604.0,652.0,677.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,145.0,184.0,210.0,212.0,253.0,544.0,589.0,649.0,652.0,653.0,659.0,666.0,670.0,677.0,691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,203.0,210.0,427.0,511.0,546.0,596.0,652.0,653.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,210.0,604.0,605.0,652.0,677.0,704.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,184.0,210.0,438.0,552.0,604.0,605.0,655.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,210.0,467.0,605.0,655.0,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,210.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,203.0,210.0,653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,203.0,210.0,604.0,605.0,640.0,652.0,659.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,203.0,210.0,652.0,653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,66.0,210.0,416.0,426.0,427.0,472.0,535.0,593.0,640.0,649.0,653.0,655.0,666.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,309.0,425.0,519.0,527.0,528.0,529.0,546.0,699.0,729.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,309.0,323.0,516.0,528.0,626.0,655.0,659.0,666.0,677.0,729.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,309.0,323.0,516.0,525.0,528.0,626.0,641.0,655.0,659.0,666.0,677.0,729.0,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,309.0,425.0,519.0,677.0,729.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,309.0,597.0,655.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,210.0,604.0,605.0,652.0,677.0,704.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,309.0,425.0,519.0,641.0,654.0,677.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,463.0,475.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,467.0,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,436.0,437.0,438.0,442.0,504.0,507.0,517.0,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,436.0,437.0,494.0,507.0,638.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,467.0,477.0,574.0,651.0,654.0,659.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,463.0,475.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
